id,path,label1,label2,len
TSRRYJIM,./train/TSRRYJIM.ogg,fake,fake,1416.0
CRGJIIYI,./validate/CRGJIIYI.ogg,fake,fake,1875.0
ICTCJMDA,./train/ICTCJMDA.ogg,real,real,4341.0
HGXHXLDI,./too_short/HGXHXLDI.ogg,fake,fake,988.0
SWUESVYB,./validate/SWUESVYB.ogg,fake,fake,1189.0
LPQQGCHC,./train/LPQQGCHC.ogg,fake,fake,3846.0
FCNHUZWI,./train/FCNHUZWI.ogg,real,real,4734.0
PGHLANFZ,./validate/PGHLANFZ.ogg,real,real,7597.0
KQNFXDRX,./train/KQNFXDRX.ogg,fake,fake,1609.0
EJYBKSAI,./validate/EJYBKSAI.ogg,fake,fake,1941.0
EDJDVDNQ,./too_short/EDJDVDNQ.ogg,fake,fake,908.0
SAIJRHPC,./validate/SAIJRHPC.ogg,real,real,2399.0
HSSLHFKG,./validate/HSSLHFKG.ogg,real,real,2783.0
SYAYFTVI,./train/SYAYFTVI.ogg,real,real,6490.0
KDDOURRT,./train/KDDOURRT.ogg,real,real,2925.0
HECUOSKT,./train/HECUOSKT.ogg,fake,fake,1493.0
TDRWTIWG,./train/TDRWTIWG.ogg,fake,fake,1537.0
FIDTYZDR,./validate/FIDTYZDR.ogg,real,real,3493.0
QBPLRCTV,./train/QBPLRCTV.ogg,fake,fake,1089.0
HPCXHMJI,./train/HPCXHMJI.ogg,real,real,2818.0
VYOOLHKO,./train/VYOOLHKO.ogg,real,real,6156.0
TDSTSFAT,./train/TDSTSFAT.ogg,real,real,7210.0
RVFOLSFT,./train/RVFOLSFT.ogg,fake,fake,1501.0
UXDAGSNP,./validate/UXDAGSNP.ogg,real,real,4880.0
RDKDLLUO,./train/RDKDLLUO.ogg,real,real,3804.0
HHZHSQWN,./train/HHZHSQWN.ogg,real,real,5221.0
WYRPOZSN,./train/WYRPOZSN.ogg,real,real,2508.0
WHYMHNMY,./train/WHYMHNMY.ogg,real,real,7900.0
GDEGOTNO,./train/GDEGOTNO.ogg,real,real,8589.0
TWDXQJGV,./train/TWDXQJGV.ogg,fake,fake,1483.0
WEIPQREV,./validate/WEIPQREV.ogg,fake,fake,2758.0
XQHBQNFY,./train/XQHBQNFY.ogg,fake,fake,1281.0
TDRNHMIR,./validate/TDRNHMIR.ogg,real,real,7557.0
OMLKFLRN,./train/OMLKFLRN.ogg,real,real,3913.0
RXZXVINN,./validate/RXZXVINN.ogg,real,real,3572.0
YGTVQNQS,./train/YGTVQNQS.ogg,fake,fake,1669.0
TWRQNHVY,./train/TWRQNHVY.ogg,real,real,2371.0
EMLQLVOP,./validate/EMLQLVOP.ogg,real,real,2710.0
ENZQLDEV,./train/ENZQLDEV.ogg,fake,fake,1663.0
CBUXKUUZ,./train/CBUXKUUZ.ogg,real,real,7356.0
GXSZNIST,./validate/GXSZNIST.ogg,fake,fake,1794.0
DOBQFYGO,./train/DOBQFYGO.ogg,fake,fake,1251.0
EIUWIEUC,./train/EIUWIEUC.ogg,real,real,2622.0
VUEYCPUD,./too_short/VUEYCPUD.ogg,fake,fake,904.0
HNXMNRBF,./train/HNXMNRBF.ogg,real,real,2158.0
EQCPDEOF,./train/EQCPDEOF.ogg,fake,fake,2266.0
CEASTIDN,./train/CEASTIDN.ogg,fake,fake,1477.0
XRMOLZLJ,./train/XRMOLZLJ.ogg,real,real,3949.0
FNUGZKBQ,./validate/FNUGZKBQ.ogg,fake,fake,1275.0
VRAWSPKK,./train/VRAWSPKK.ogg,fake,fake,3445.0
QITPIQIB,./train/QITPIQIB.ogg,fake,fake,1066.0
KZCQPXEJ,./train/KZCQPXEJ.ogg,real,real,3557.0
LDXRVNRW,./train/LDXRVNRW.ogg,fake,fake,1201.0
QYMKMICT,./train/QYMKMICT.ogg,fake,fake,1816.0
UCOLYTVR,./validate/UCOLYTVR.ogg,real,real,6244.0
JDKRYPXH,./train/JDKRYPXH.ogg,real,real,2997.0
LZJDUVMJ,./train/LZJDUVMJ.ogg,fake,fake,1830.0
RIYRQUGM,./train/RIYRQUGM.ogg,real,real,7925.0
GVUYXKSQ,./train/GVUYXKSQ.ogg,fake,fake,1060.0
GSZUTFIF,./train/GSZUTFIF.ogg,real,real,5783.0
THJZONKK,./train/THJZONKK.ogg,real,real,9004.0
TZEEALSM,./train/TZEEALSM.ogg,fake,fake,2258.0
ZPYOYRGO,./train/ZPYOYRGO.ogg,real,real,4826.0
BNCFLAOL,./train/BNCFLAOL.ogg,fake,fake,2936.0
GXCZGMOS,./train/GXCZGMOS.ogg,fake,fake,1143.0
IGTTOSXT,./validate/IGTTOSXT.ogg,fake,fake,1285.0
EKIBXNGT,./validate/EKIBXNGT.ogg,real,real,4118.0
AXOWTHTV,./train/AXOWTHTV.ogg,real,real,6278.0
FXEPJLMI,./train/FXEPJLMI.ogg,real,real,7096.0
OKXSBKES,./validate/OKXSBKES.ogg,real,real,2454.0
VZGGDPVQ,./train/VZGGDPVQ.ogg,real,real,6096.0
ROSPSMMH,./too_short/ROSPSMMH.ogg,fake,fake,452.0
UCGVRUTN,./train/UCGVRUTN.ogg,fake,fake,1355.0
YTEPONZF,./train/YTEPONZF.ogg,fake,fake,1249.0
NSNIGMDY,./train/NSNIGMDY.ogg,real,real,5459.0
YIWCVEUT,./train/YIWCVEUT.ogg,real,real,1856.0
TGGOBOLV,./train/TGGOBOLV.ogg,fake,fake,1169.0
WSMEABCW,./validate/WSMEABCW.ogg,real,real,1551.0
AKCMMVXO,./train/AKCMMVXO.ogg,real,real,1852.0
BTOVDSNC,./train/BTOVDSNC.ogg,real,real,5576.0
EAFLYWIY,./train/EAFLYWIY.ogg,fake,fake,1285.0
FMUOZEJW,./train/FMUOZEJW.ogg,fake,fake,2919.0
QWLIKORB,./train/QWLIKORB.ogg,real,real,1986.0
EYEZVGJU,./train/EYEZVGJU.ogg,real,real,7263.0
ISOZEXTY,./train/ISOZEXTY.ogg,fake,fake,1499.0
MSCHBUHP,./validate/MSCHBUHP.ogg,fake,fake,1699.0
ZPXCOOMC,./train/ZPXCOOMC.ogg,real,real,2660.0
BIUBOQIW,./train/BIUBOQIW.ogg,real,real,3640.0
FWRFDGID,./train/FWRFDGID.ogg,fake,fake,1581.0
PVUKNLBD,./train/PVUKNLBD.ogg,real,real,2959.0
XHXNOBMQ,./train/XHXNOBMQ.ogg,real,real,2263.0
MZPDENND,./train/MZPDENND.ogg,real,real,6195.0
MFYJWPMN,./train/MFYJWPMN.ogg,fake,fake,2325.0
ECDSKCDY,./train/ECDSKCDY.ogg,real,real,6648.0
JBSWMPUR,./train/JBSWMPUR.ogg,fake,fake,1253.0
QMLYKBJF,./train/QMLYKBJF.ogg,fake,fake,2805.0
SGKJOBTJ,./train/SGKJOBTJ.ogg,fake,fake,1324.0
RPDCAVZO,./train/RPDCAVZO.ogg,real,real,2412.0
PAKTCCKO,./train/PAKTCCKO.ogg,real,real,3475.0
BVDPNMSI,./train/BVDPNMSI.ogg,fake,fake,1160.0
SXQXAPCY,./validate/SXQXAPCY.ogg,real,real,8206.0
JZNXRNHF,./train/JZNXRNHF.ogg,real,real,8704.0
OYGMLILY,./train/OYGMLILY.ogg,fake,fake,2624.0
VIKPUYGS,./train/VIKPUYGS.ogg,real,real,1899.0
CEHSQHIA,./train/CEHSQHIA.ogg,fake,fake,1528.0
LPEJYVOU,./validate/LPEJYVOU.ogg,fake,fake,1704.0
AOPSBTEX,./too_short/AOPSBTEX.ogg,fake,fake,945.0
IYRVYLUV,./validate/IYRVYLUV.ogg,real,real,2582.0
LEEGNFLU,./validate/LEEGNFLU.ogg,fake,fake,2824.0
CROLJUIX,./train/CROLJUIX.ogg,real,real,3975.0
DXXAAZWS,./validate/DXXAAZWS.ogg,real,real,3046.0
FVDHIWBP,./train/FVDHIWBP.ogg,fake,fake,2906.0
RGUTMYCI,./train/RGUTMYCI.ogg,real,real,7228.0
NIOOXYHP,./train/NIOOXYHP.ogg,fake,fake,3005.0
TXTMNEHC,./too_short/TXTMNEHC.ogg,fake,fake,342.0
ABVBWXRP,./train/ABVBWXRP.ogg,real,real,8164.0
CVGOVFMP,./train/CVGOVFMP.ogg,fake,fake,1095.0
WYIYMGBO,./train/WYIYMGBO.ogg,real,real,2288.0
OMYTJFKI,./train/OMYTJFKI.ogg,fake,fake,2696.0
FERSSNNJ,./train/FERSSNNJ.ogg,real,real,10154.0
IFZBFVJM,./train/IFZBFVJM.ogg,real,real,1606.0
WTDWXZXB,./train/WTDWXZXB.ogg,fake,fake,1886.0
YCSUOEND,./train/YCSUOEND.ogg,real,real,2040.0
QAEBOBFM,./train/QAEBOBFM.ogg,real,real,1112.0
TDGKCUVS,./validate/TDGKCUVS.ogg,real,real,3266.0
PDXANQNX,./train/PDXANQNX.ogg,real,real,6248.0
NRNQBTPL,./train/NRNQBTPL.ogg,real,real,4239.0
LFSUYJEK,./train/LFSUYJEK.ogg,real,real,3636.0
CIOOIUBT,./train/CIOOIUBT.ogg,real,real,2485.0
GFLNSSZP,./train/GFLNSSZP.ogg,real,real,4483.0
WKGXWZVE,./train/WKGXWZVE.ogg,fake,fake,2051.0
MEWDPZCR,./train/MEWDPZCR.ogg,fake,fake,1754.0
IUXMVPSG,./train/IUXMVPSG.ogg,real,real,3157.0
XKZMZGAO,./train/XKZMZGAO.ogg,fake,fake,1765.0
QDCTTQXJ,./train/QDCTTQXJ.ogg,fake,fake,2174.0
TECRNQOD,./train/TECRNQOD.ogg,real,real,3480.0
AWRRXSCX,./train/AWRRXSCX.ogg,real,real,2739.0
RGSAFPIN,./train/RGSAFPIN.ogg,real,real,2166.0
TRPBENKM,./train/TRPBENKM.ogg,fake,fake,1541.0
TULMOMXG,./train/TULMOMXG.ogg,real,real,3098.0
PCHRTFJP,./train/PCHRTFJP.ogg,fake,fake,1381.0
XRYFTPKA,./train/XRYFTPKA.ogg,fake,fake,1440.0
NPCIKXYY,./train/NPCIKXYY.ogg,fake,fake,2567.0
SVWMIHYT,./train/SVWMIHYT.ogg,real,real,3625.0
HRALLXHJ,./train/HRALLXHJ.ogg,fake,fake,1234.0
YUFQPJNT,./train/YUFQPJNT.ogg,fake,fake,1383.0
WQKVKCTA,./train/WQKVKCTA.ogg,real,real,6396.0
AHDYOPHA,./train/AHDYOPHA.ogg,real,real,2221.0
TARWVJWP,./train/TARWVJWP.ogg,fake,fake,1778.0
BTASUQGW,./train/BTASUQGW.ogg,fake,fake,1734.0
HRTVJCCS,./validate/HRTVJCCS.ogg,fake,fake,2078.0
HJMIAXIK,./train/HJMIAXIK.ogg,fake,fake,1320.0
SXYOADCC,./validate/SXYOADCC.ogg,fake,fake,1319.0
LTZRESHU,./train/LTZRESHU.ogg,real,real,5526.0
FXFRJTVS,./train/FXFRJTVS.ogg,fake,fake,1674.0
NCLVYTGK,./train/NCLVYTGK.ogg,fake,fake,3130.0
LORDLWIW,./train/LORDLWIW.ogg,fake,fake,1496.0
IQJBLTGQ,./train/IQJBLTGQ.ogg,fake,fake,1008.0
XHLAJHZY,./train/XHLAJHZY.ogg,fake,fake,1474.0
GZAFBDWU,./too_short/GZAFBDWU.ogg,fake,fake,924.0
BYHBKWDE,./validate/BYHBKWDE.ogg,fake,fake,1377.0
XKFDUGIX,./train/XKFDUGIX.ogg,real,real,6321.0
WEERUIDN,./validate/WEERUIDN.ogg,fake,fake,2935.0
QJIWWDAN,./train/QJIWWDAN.ogg,fake,fake,2239.0
MVBRKRYE,./train/MVBRKRYE.ogg,real,real,3654.0
QUUEVZUI,./validate/QUUEVZUI.ogg,real,real,5027.0
PMLUDYYJ,./train/PMLUDYYJ.ogg,real,real,7027.0
KOBOPVTN,./train/KOBOPVTN.ogg,fake,fake,1388.0
QLQSONWE,./too_short/QLQSONWE.ogg,fake,fake,788.0
PNLSSILG,./validate/PNLSSILG.ogg,real,real,7328.0
WKBUORXD,./train/WKBUORXD.ogg,fake,fake,1851.0
QKCPMDJF,./validate/QKCPMDJF.ogg,real,real,9567.0
DRQDYDLG,./validate/DRQDYDLG.ogg,fake,fake,1376.0
HOXNWKYN,./train/HOXNWKYN.ogg,fake,fake,1630.0
HZJHHHWC,./validate/HZJHHHWC.ogg,real,real,4174.0
LOSDFRVU,./validate/LOSDFRVU.ogg,real,real,1419.0
YKPGICYJ,./validate/YKPGICYJ.ogg,real,real,1899.0
EZEEXKWQ,./train/EZEEXKWQ.ogg,real,real,2541.0
XEOCOKOT,./train/XEOCOKOT.ogg,fake,fake,1937.0
CDQSSDLS,./train/CDQSSDLS.ogg,real,real,3471.0
KWLTDHJM,./validate/KWLTDHJM.ogg,real,real,3812.0
EIZVRDEK,./train/EIZVRDEK.ogg,fake,fake,1933.0
UUKJYLXH,./validate/UUKJYLXH.ogg,fake,fake,1103.0
FVJIDZRT,./train/FVJIDZRT.ogg,real,real,4120.0
FHGCIGBU,./train/FHGCIGBU.ogg,fake,fake,1218.0
SIAWWDQJ,./validate/SIAWWDQJ.ogg,real,real,3936.0
MGOETCKA,./train/MGOETCKA.ogg,real,real,2007.0
PKJVPWTA,./train/PKJVPWTA.ogg,real,real,6668.0
HLYBPXGV,./train/HLYBPXGV.ogg,real,real,3439.0
ERKDVXNP,./train/ERKDVXNP.ogg,fake,fake,1713.0
MLKFFIXQ,./train/MLKFFIXQ.ogg,fake,fake,2029.0
UDSEXQFM,./train/UDSEXQFM.ogg,fake,fake,1984.0
RPYFPBQN,./train/RPYFPBQN.ogg,real,real,2990.0
THABXWWX,./train/THABXWWX.ogg,real,real,3327.0
IFKPNGAR,./validate/IFKPNGAR.ogg,real,real,2165.0
LNGMPYQS,./too_short/LNGMPYQS.ogg,fake,fake,852.0
BIPOXFDG,./train/BIPOXFDG.ogg,real,real,1642.0
FPDZWPKP,./train/FPDZWPKP.ogg,fake,fake,1404.0
NIEFYEHV,./train/NIEFYEHV.ogg,fake,fake,1628.0
YWSRJLVU,./validate/YWSRJLVU.ogg,fake,fake,2348.0
GRSKLIWY,./train/GRSKLIWY.ogg,real,real,6595.0
BHNHZRUE,./validate/BHNHZRUE.ogg,fake,fake,2436.0
SIRMIOFQ,./train/SIRMIOFQ.ogg,real,real,1719.0
ZKRUTTGD,./train/ZKRUTTGD.ogg,fake,fake,1252.0
GPIZPZPH,./too_short/GPIZPZPH.ogg,fake,fake,888.0
FXPMBRVP,./train/FXPMBRVP.ogg,real,real,2427.0
VJMKHFAQ,./train/VJMKHFAQ.ogg,real,real,7232.0
KHXWMJYZ,./train/KHXWMJYZ.ogg,real,real,8261.0
ZWAILHFH,./train/ZWAILHFH.ogg,real,real,2684.0
WVFLDTMG,./train/WVFLDTMG.ogg,fake,fake,1608.0
FBXFRNPR,./train/FBXFRNPR.ogg,real,real,3798.0
XHGLLDLM,./train/XHGLLDLM.ogg,real,real,3802.0
DMCEDWXH,./train/DMCEDWXH.ogg,real,real,2240.0
VOVTPCPM,./validate/VOVTPCPM.ogg,fake,fake,3759.0
EAJVLKVP,./train/EAJVLKVP.ogg,fake,fake,1603.0
NXZEWWCL,./train/NXZEWWCL.ogg,real,real,2768.0
HNICRMQS,./train/HNICRMQS.ogg,fake,fake,1157.0
JYILLHAT,./train/JYILLHAT.ogg,real,real,2896.0
TLQWWTNS,./validate/TLQWWTNS.ogg,fake,fake,1297.0
MPLOVVTM,./validate/MPLOVVTM.ogg,fake,fake,1474.0
RDGRSKOX,./train/RDGRSKOX.ogg,fake,fake,1142.0
UQGMOUCX,./train/UQGMOUCX.ogg,fake,fake,2997.0
DPCCQVJP,./train/DPCCQVJP.ogg,fake,fake,1297.0
XRNJDKIA,./train/XRNJDKIA.ogg,fake,fake,2407.0
BOMPYEIB,./too_short/BOMPYEIB.ogg,fake,fake,876.0
EDJEJMJP,./train/EDJEJMJP.ogg,fake,fake,1354.0
BAKFUESC,./train/BAKFUESC.ogg,fake,fake,1114.0
VNIIITCU,./train/VNIIITCU.ogg,real,real,2180.0
FLLCVRPS,./validate/FLLCVRPS.ogg,fake,fake,1070.0
VUMZLPXR,./train/VUMZLPXR.ogg,real,real,4361.0
PDPYWEQP,./train/PDPYWEQP.ogg,fake,fake,1681.0
KULWHMVD,./train/KULWHMVD.ogg,fake,fake,1976.0
RJDHKBCA,./train/RJDHKBCA.ogg,real,real,3956.0
JHGUHRZV,./validate/JHGUHRZV.ogg,real,real,4227.0
AULGIRNF,./train/AULGIRNF.ogg,real,real,5429.0
LZTKHRFF,./train/LZTKHRFF.ogg,real,real,1148.0
KJZAUMZD,./train/KJZAUMZD.ogg,fake,fake,1154.0
RMFUKQTO,./validate/RMFUKQTO.ogg,real,real,5304.0
KUZXRCOZ,./validate/KUZXRCOZ.ogg,real,real,2572.0
VWXWNALO,./validate/VWXWNALO.ogg,fake,fake,1402.0
WCQEJNZH,./validate/WCQEJNZH.ogg,fake,fake,1974.0
QWXSJBAN,./train/QWXSJBAN.ogg,fake,fake,1709.0
KKXKFXKJ,./validate/KKXKFXKJ.ogg,fake,fake,2391.0
RGZLAZAJ,./train/RGZLAZAJ.ogg,real,real,1069.0
ICCMIAHE,./validate/ICCMIAHE.ogg,fake,fake,2357.0
WSMWGNLX,./train/WSMWGNLX.ogg,fake,fake,2827.0
LXROHDNU,./train/LXROHDNU.ogg,real,real,1204.0
NQJLWMMM,./too_short/NQJLWMMM.ogg,fake,fake,680.0
NELXODPG,./validate/NELXODPG.ogg,fake,fake,2520.0
TCXWXPGQ,./validate/TCXWXPGQ.ogg,fake,fake,1564.0
ECBYJTVU,./train/ECBYJTVU.ogg,fake,fake,1052.0
KIOPOTKO,./train/KIOPOTKO.ogg,fake,fake,1864.0
MCLSTDNG,./train/MCLSTDNG.ogg,fake,fake,1199.0
OAQJUHWO,./too_short/OAQJUHWO.ogg,fake,fake,984.0
WWGTRLFC,./train/WWGTRLFC.ogg,fake,fake,1316.0
CLISUDNG,./train/CLISUDNG.ogg,real,real,6822.0
JNSQXHKQ,./train/JNSQXHKQ.ogg,real,real,4255.0
ZKFOIJOJ,./train/ZKFOIJOJ.ogg,fake,fake,1127.0
GJPIKOHA,./train/GJPIKOHA.ogg,real,real,4629.0
QXDXIYVH,./train/QXDXIYVH.ogg,real,real,4890.0
EOMPYWDW,./train/EOMPYWDW.ogg,fake,fake,1431.0
QDFBPWMY,./train/QDFBPWMY.ogg,fake,fake,2277.0
EMQIRVNU,./too_short/EMQIRVNU.ogg,fake,fake,972.0
SAVETZNM,./validate/SAVETZNM.ogg,real,real,3153.0
THPNSBVA,./train/THPNSBVA.ogg,fake,fake,1361.0
RPJELXMY,./train/RPJELXMY.ogg,fake,fake,1255.0
GUDFZTXR,./train/GUDFZTXR.ogg,real,real,1533.0
REJSQLFA,./train/REJSQLFA.ogg,real,real,4026.0
JTDSRBTW,./train/JTDSRBTW.ogg,real,real,4733.0
ZJYHPTQR,./train/ZJYHPTQR.ogg,real,real,4358.0
UKWYPNPG,./validate/UKWYPNPG.ogg,fake,fake,1027.0
MFQQOVRC,./validate/MFQQOVRC.ogg,fake,fake,1389.0
KHWVWOCY,./validate/KHWVWOCY.ogg,real,real,4640.0
YEETYSGV,./validate/YEETYSGV.ogg,real,real,2828.0
AICTFDLS,./too_short/AICTFDLS.ogg,fake,fake,940.0
MMKZHDEF,./train/MMKZHDEF.ogg,real,real,7419.0
IVILBMAU,./train/IVILBMAU.ogg,real,real,2785.0
GQURMWPX,./train/GQURMWPX.ogg,fake,fake,2318.0
MXKILTHG,./too_short/MXKILTHG.ogg,fake,fake,510.0
HMAKLCBW,./train/HMAKLCBW.ogg,real,real,3668.0
USUFHLLS,./validate/USUFHLLS.ogg,real,real,6449.0
ILCTQEWL,./train/ILCTQEWL.ogg,fake,fake,1049.0
BDYXYADR,./train/BDYXYADR.ogg,real,real,3493.0
JZLHRQOH,./validate/JZLHRQOH.ogg,fake,fake,2145.0
GWBXMLKR,./train/GWBXMLKR.ogg,fake,fake,2097.0
TLEIHQQG,./train/TLEIHQQG.ogg,fake,fake,1364.0
CRFPKOCT,./train/CRFPKOCT.ogg,real,real,2398.0
NHNLSAQL,./train/NHNLSAQL.ogg,real,real,3309.0
SQDDWQDE,./train/SQDDWQDE.ogg,fake,fake,1845.0
SSVEPYDC,./train/SSVEPYDC.ogg,fake,fake,1015.0
TDPNCAVN,./train/TDPNCAVN.ogg,real,real,1398.0
PGLJDHCK,./train/PGLJDHCK.ogg,fake,fake,3664.0
PMPSKICT,./train/PMPSKICT.ogg,fake,fake,1033.0
GAIMEOYK,./too_short/GAIMEOYK.ogg,fake,fake,556.0
BXLKXQIK,./train/BXLKXQIK.ogg,fake,fake,1626.0
VKUYUCWX,./train/VKUYUCWX.ogg,fake,fake,2501.0
BQGBYZJK,./validate/BQGBYZJK.ogg,fake,fake,2700.0
CBNJXFLB,./train/CBNJXFLB.ogg,real,real,2682.0
UDVDPYUL,./train/UDVDPYUL.ogg,real,real,2131.0
EWOWZTWF,./too_short/EWOWZTWF.ogg,fake,fake,872.0
ANCKQBGB,./train/ANCKQBGB.ogg,real,real,7408.0
BHCROEYJ,./train/BHCROEYJ.ogg,fake,fake,1905.0
TLANNCIS,./train/TLANNCIS.ogg,fake,fake,3614.0
YUHUZWAL,./train/YUHUZWAL.ogg,real,real,4391.0
DCNLRTDX,./train/DCNLRTDX.ogg,real,real,5906.0
TLUHKZRE,./train/TLUHKZRE.ogg,fake,fake,1126.0
PYGRBCCP,./train/PYGRBCCP.ogg,real,real,4311.0
PHMYLOKD,./train/PHMYLOKD.ogg,fake,fake,1102.0
GNSXLKZK,./train/GNSXLKZK.ogg,real,real,3473.0
DVSEIHOW,./validate/DVSEIHOW.ogg,real,real,1284.0
QWRDRJEH,./validate/QWRDRJEH.ogg,fake,fake,1441.0
MFAYUFNJ,./train/MFAYUFNJ.ogg,fake,fake,1371.0
GZVXFOCA,./validate/GZVXFOCA.ogg,fake,fake,2066.0
XFUGFZJR,./train/XFUGFZJR.ogg,fake,fake,1403.0
AJVNKKQZ,./validate/AJVNKKQZ.ogg,fake,fake,3121.0
XHVDUZXN,./train/XHVDUZXN.ogg,real,real,3118.0
ONMMVQCP,./train/ONMMVQCP.ogg,real,real,2738.0
QYKZLQTI,./train/QYKZLQTI.ogg,real,real,3678.0
SMKLOQRS,./validate/SMKLOQRS.ogg,real,real,3017.0
OWQTRMRL,./train/OWQTRMRL.ogg,fake,fake,1564.0
JPMEVGMT,./train/JPMEVGMT.ogg,real,real,5960.0
PCCHIUFV,./too_short/PCCHIUFV.ogg,fake,fake,861.0
XZMRICGE,./train/XZMRICGE.ogg,fake,fake,1013.0
CMTRVHFU,./train/CMTRVHFU.ogg,fake,fake,2099.0
OSMVQHBM,./train/OSMVQHBM.ogg,real,real,1361.0
DZEXIOKG,./train/DZEXIOKG.ogg,real,real,1952.0
FLLFAIHC,./train/FLLFAIHC.ogg,fake,fake,1757.0
VJTSBZHP,./train/VJTSBZHP.ogg,real,real,2880.0
HELBWOKY,./train/HELBWOKY.ogg,fake,fake,1952.0
PIYTHRAM,./train/PIYTHRAM.ogg,fake,fake,1612.0
TYWAQFGU,./validate/TYWAQFGU.ogg,real,real,1827.0
KYKYERZR,./validate/KYKYERZR.ogg,fake,fake,1154.0
XGIJVMBT,./validate/XGIJVMBT.ogg,fake,fake,2556.0
HHGNBKGY,./too_short/HHGNBKGY.ogg,fake,fake,888.0
AKOSOOMH,./train/AKOSOOMH.ogg,real,real,5848.0
BBGGGQZI,./train/BBGGGQZI.ogg,real,real,1074.0
NILWERWB,./train/NILWERWB.ogg,real,real,2064.0
NKAWLSSH,./validate/NKAWLSSH.ogg,fake,fake,1161.0
HULZAYLJ,./validate/HULZAYLJ.ogg,fake,fake,1876.0
VKMUQRTK,./validate/VKMUQRTK.ogg,real,real,4371.0
ALWTQMZG,./train/ALWTQMZG.ogg,real,real,2671.0
LPTUCWMO,./train/LPTUCWMO.ogg,real,real,3935.0
KXFKUUXS,./train/KXFKUUXS.ogg,fake,fake,1156.0
ESDOURDY,./train/ESDOURDY.ogg,fake,fake,2402.0
EXQUTEVJ,./validate/EXQUTEVJ.ogg,fake,fake,1720.0
MFKEDANZ,./train/MFKEDANZ.ogg,fake,fake,2452.0
BXIUELKD,./train/BXIUELKD.ogg,real,real,1894.0
DCCHVEJD,./train/DCCHVEJD.ogg,fake,fake,2031.0
JDWXDWIZ,./train/JDWXDWIZ.ogg,fake,fake,1316.0
BLRILMJT,./train/BLRILMJT.ogg,real,real,2032.0
MKWXEDDO,./train/MKWXEDDO.ogg,fake,fake,2271.0
QYRFOHSW,./train/QYRFOHSW.ogg,fake,fake,2259.0
IZHJBYFC,./train/IZHJBYFC.ogg,real,real,1660.0
EGXIYMLR,./train/EGXIYMLR.ogg,fake,fake,1221.0
NJZWGHSG,./train/NJZWGHSG.ogg,real,real,3582.0
CBCHTYEF,./too_short/CBCHTYEF.ogg,fake,fake,592.0
IPYKJFSI,./validate/IPYKJFSI.ogg,real,real,7924.0
HMXIHEEY,./train/HMXIHEEY.ogg,fake,fake,2785.0
ELCGPBQD,./train/ELCGPBQD.ogg,real,real,3175.0
YTFGSLRM,./train/YTFGSLRM.ogg,fake,fake,1268.0
LDUBDDBX,./train/LDUBDDBX.ogg,fake,fake,2920.0
RWLEDOSE,./train/RWLEDOSE.ogg,fake,fake,2374.0
LNFMFRRC,./train/LNFMFRRC.ogg,real,real,2645.0
PFBMBOTB,./validate/PFBMBOTB.ogg,real,real,3726.0
FCCGXGPN,./train/FCCGXGPN.ogg,real,real,4950.0
BGPOXCPH,./train/BGPOXCPH.ogg,fake,fake,1563.0
BULMJJGH,./validate/BULMJJGH.ogg,fake,fake,1392.0
JBEHAZBL,./train/JBEHAZBL.ogg,real,real,4375.0
EREOFPRF,./train/EREOFPRF.ogg,real,real,1824.0
YGUHCKOU,./train/YGUHCKOU.ogg,fake,fake,1473.0
CXJWZYYG,./too_short/CXJWZYYG.ogg,fake,fake,688.0
ARLLOEYE,./train/ARLLOEYE.ogg,real,real,2266.0
GWUMWWKY,./train/GWUMWWKY.ogg,fake,fake,1956.0
GRLXFBLM,./too_short/GRLXFBLM.ogg,fake,fake,864.0
NRNTNJFE,./train/NRNTNJFE.ogg,real,real,3409.0
XUULLAUY,./train/XUULLAUY.ogg,fake,fake,1329.0
YFSELIXI,./train/YFSELIXI.ogg,fake,fake,1264.0
CQPCNXHI,./validate/CQPCNXHI.ogg,real,real,3708.0
JFTQMITU,./train/JFTQMITU.ogg,real,real,6137.0
QHCRKYBV,./train/QHCRKYBV.ogg,fake,fake,6240.0
XUHFJUPH,./train/XUHFJUPH.ogg,real,real,2634.0
CNIROLIJ,./train/CNIROLIJ.ogg,fake,fake,1354.0
BIKHHGWK,./train/BIKHHGWK.ogg,fake,fake,2429.0
LQDCOKPV,./train/LQDCOKPV.ogg,real,real,1074.0
LARROTHR,./train/LARROTHR.ogg,fake,fake,3202.0
YYHEQLID,./train/YYHEQLID.ogg,fake,fake,1469.0
BIQLCIEX,./validate/BIQLCIEX.ogg,fake,fake,1626.0
AQZKECPI,./train/AQZKECPI.ogg,real,real,8069.0
GDVQEUOT,./validate/GDVQEUOT.ogg,real,real,3998.0
TBXRSBXU,./train/TBXRSBXU.ogg,fake,fake,1759.0
BPFTZCGG,./too_short/BPFTZCGG.ogg,fake,fake,807.0
DGCCEXMH,./train/DGCCEXMH.ogg,fake,fake,1375.0
JVLARNGU,./train/JVLARNGU.ogg,fake,fake,1512.0
AEDCYQQT,./train/AEDCYQQT.ogg,real,real,7740.0
TSBKNWKP,./train/TSBKNWKP.ogg,fake,fake,3535.0
OWXFTLFO,./train/OWXFTLFO.ogg,fake,fake,1232.0
QGUIUEXN,./validate/QGUIUEXN.ogg,fake,fake,1276.0
RWCWPSJP,./train/RWCWPSJP.ogg,fake,fake,1702.0
